Id,Obs_Date,State,Country,Update,Confirmed,Deaths,Recovered
56116,2020-07-03,Andhra Pradesh,India,4/2/2021 15:13,16934,206,7632
56132,2020-07-03,Arunachal Pradesh,India,4/2/2021 15:13,252,1,75
56133,2020-07-03,Assam,India,4/2/2021 15:13,9673,14,6349
56155,2020-07-03,Bihar,India,4/2/2021 15:13,10954,80,8214
56188,2020-07-03,Chandigarh,India,4/2/2021 15:13,457,6,393
56195,2020-07-03,Chhattisgarh,India,4/2/2021 15:13,3065,14,2437
56214,2020-07-03,Dadra and Nagar Haveli and Daman and Diu,India,4/2/2021 15:13,257,0,96
56218,2020-07-03,Delhi,India,4/2/2021 15:13,94695,2923,65624
56248,2020-07-03,Goa,India,4/2/2021 15:13,1482,4,734
56263,2020-07-03,Gujarat,India,4/2/2021 15:13,34600,1904,24933
56268,2020-07-03,Haryana,India,4/2/2021 15:13,16003,255,11691
56275,2020-07-03,Himachal Pradesh,India,4/2/2021 15:13,1033,10,667
56300,2020-07-03,Jammu and Kashmir,India,4/2/2021 15:13,8019,119,5075
56303,2020-07-03,Jharkhand,India,4/2/2021 15:13,2695,15,2001
56321,2020-07-03,Karnataka,India,4/2/2021 15:13,19710,293,8805
56324,2020-07-03,Kerala,India,4/2/2021 15:13,4964,25,2841
56349,2020-07-03,Ladakh,India,4/2/2021 15:13,1001,1,777
56365,2020-07-03,Madhya Pradesh,India,4/2/2021 15:13,14297,593,11049
56371,2020-07-03,Maharashtra,India,4/2/2021 15:13,192990,8376,104687
56373,2020-07-03,Manipur,India,4/2/2021 15:13,1316,0,639
56386,2020-07-03,Meghalaya,India,4/2/2021 15:13,62,1,43
56400,2020-07-03,Mizoram,India,4/2/2021 15:13,162,0,126
56412,2020-07-03,Nagaland,India,4/2/2021 15:13,539,0,228
56453,2020-07-03,Odisha,India,4/2/2021 15:13,8106,29,5705
56486,2020-07-03,Puducherry,India,4/2/2021 15:13,802,12,331
56490,2020-07-03,Punjab,India,4/2/2021 15:13,5937,157,4266
56500,2020-07-03,Rajasthan,India,4/2/2021 15:13,19052,440,15281
56548,2020-07-03,Sikkim,India,4/2/2021 15:13,102,0,53
56569,2020-07-03,Tamil Nadu,India,4/2/2021 15:13,102721,1385,58378
56573,2020-07-03,Telangana,India,4/2/2021 15:13,20462,283,10195
56590,2020-07-03,Tripura,India,4/2/2021 15:13,1525,1,1199
56604,2020-07-03,Unknown,India,4/2/2021 15:13,4999,0,0
56612,2020-07-03,Uttar Pradesh,India,4/2/2021 15:13,25797,749,17597
56613,2020-07-03,Uttarakhand,India,4/2/2021 15:13,3048,42,2481
56639,2020-07-03,West Bengal,India,4/2/2021 15:13,20488,717,13571
56848,2020-07-04,Andaman and Nicobar Islands,India,4/2/2021 15:13,119,0,66
56849,2020-07-04,Andhra Pradesh,India,4/2/2021 15:13,17699,218,8008
56865,2020-07-04,Arunachal Pradesh,India,4/2/2021 15:13,259,1,76
56866,2020-07-04,Assam,India,4/2/2021 15:13,10668,14,6657
56888,2020-07-04,Bihar,India,4/2/2021 15:13,11700,89,8686
56921,2020-07-04,Chandigarh,India,4/2/2021 15:13,460,6,395
56928,2020-07-04,Chhattisgarh,India,4/2/2021 15:13,3161,14,2549
56947,2020-07-04,Dadra and Nagar Haveli and Daman and Diu,India,4/2/2021 15:13,271,0,96
56951,2020-07-04,Delhi,India,4/2/2021 15:13,97200,3004,68256
56981,2020-07-04,Goa,India,4/2/2021 15:13,1684,6,825
56996,2020-07-04,Gujarat,India,4/2/2021 15:13,35312,1925,25406
57001,2020-07-04,Haryana,India,4/2/2021 15:13,16548,260,12257
57008,2020-07-04,Himachal Pradesh,India,4/2/2021 15:13,1046,11,704
57033,2020-07-04,Jammu and Kashmir,India,4/2/2021 15:13,8246,127,5143
57036,2020-07-04,Jharkhand,India,4/2/2021 15:13,2739,17,2035
57054,2020-07-04,Karnataka,India,4/2/2021 15:13,21549,335,9244
57057,2020-07-04,Kerala,India,4/2/2021 15:13,5204,25,3048
57082,2020-07-04,Ladakh,India,4/2/2021 15:13,1005,1,826
57098,2020-07-04,Madhya Pradesh,India,4/2/2021 15:13,14604,598,11234
57104,2020-07-04,Maharashtra,India,4/2/2021 15:13,200064,8671,108082
57106,2020-07-04,Manipur,India,4/2/2021 15:13,1325,0,667
57119,2020-07-04,Meghalaya,India,4/2/2021 15:13,62,1,43
57133,2020-07-04,Mizoram,India,4/2/2021 15:13,164,0,130
57145,2020-07-04,Nagaland,India,4/2/2021 15:13,563,0,228
57186,2020-07-04,Odisha,India,4/2/2021 15:13,8601,34,5934
57219,2020-07-04,Puducherry,India,4/2/2021 15:13,802,12,331
57223,2020-07-04,Punjab,India,4/2/2021 15:13,6109,162,4306
57233,2020-07-04,Rajasthan,India,4/2/2021 15:13,19532,447,15640
57281,2020-07-04,Sikkim,India,4/2/2021 15:13,103,0,58
57302,2020-07-04,Tamil Nadu,India,4/2/2021 15:13,107001,1450,60592
57306,2020-07-04,Telangana,India,4/2/2021 15:13,22312,288,11537
57323,2020-07-04,Tripura,India,4/2/2021 15:13,1546,1,1202
57337,2020-07-04,Unknown,India,4/2/2021 15:13,4629,0,0
57345,2020-07-04,Uttar Pradesh,India,4/2/2021 15:13,26554,773,18154
57346,2020-07-04,Uttarakhand,India,4/2/2021 15:13,3093,42,2502
57372,2020-07-04,West Bengal,India,4/2/2021 15:13,21231,736,14166
57581,2020-07-05,Andaman and Nicobar Islands,India,4/2/2021 15:13,125,0,72
57582,2020-07-05,Andhra Pradesh,India,4/2/2021 15:13,18697,232,8422
57598,2020-07-05,Arunachal Pradesh,India,4/2/2021 15:13,269,1,78
57599,2020-07-05,Assam,India,4/2/2021 15:13,11388,14,7125
57621,2020-07-05,Bihar,India,4/2/2021 15:13,11876,95,8765
57654,2020-07-05,Chandigarh,India,4/2/2021 15:13,466,6,395
57661,2020-07-05,Chhattisgarh,India,4/2/2021 15:13,3207,14,2601
57680,2020-07-05,Dadra and Nagar Haveli and Daman and Diu,India,4/2/2021 15:13,271,0,106
57684,2020-07-05,Delhi,India,4/2/2021 15:13,99444,3067,71339
57714,2020-07-05,Goa,India,4/2/2021 15:13,1761,7,936
57729,2020-07-05,Gujarat,India,4/2/2021 15:13,36037,1943,25892
57734,2020-07-05,Haryana,India,4/2/2021 15:13,17005,265,12944
57741,2020-07-05,Himachal Pradesh,India,4/2/2021 15:13,1063,11,737
57766,2020-07-05,Jammu and Kashmir,India,4/2/2021 15:13,8429,132,5255
57769,2020-07-05,Jharkhand,India,4/2/2021 15:13,2781,19,2045
57787,2020-07-05,Karnataka,India,4/2/2021 15:13,23474,372,9847
57790,2020-07-05,Kerala,India,4/2/2021 15:13,5429,25,3174
57815,2020-07-05,Ladakh,India,4/2/2021 15:13,1005,1,826
57831,2020-07-05,Madhya Pradesh,India,4/2/2021 15:13,14930,608,11411
57837,2020-07-05,Maharashtra,India,4/2/2021 15:13,206619,8822,111740
57839,2020-07-05,Manipur,India,4/2/2021 15:13,1366,0,688
57852,2020-07-05,Meghalaya,India,4/2/2021 15:13,62,1,43
57866,2020-07-05,Mizoram,India,4/2/2021 15:13,186,0,130
57878,2020-07-05,Nagaland,India,4/2/2021 15:13,590,0,231
57919,2020-07-05,Odisha,India,4/2/2021 15:13,9070,36,6224
57952,2020-07-05,Puducherry,India,4/2/2021 15:13,802,12,331
57956,2020-07-05,Punjab,India,4/2/2021 15:13,6283,164,4408
57966,2020-07-05,Rajasthan,India,4/2/2021 15:13,20164,456,15928
58014,2020-07-05,Sikkim,India,4/2/2021 15:13,123,0,61
58035,2020-07-05,Tamil Nadu,India,4/2/2021 15:13,111151,1510,62778
58039,2020-07-05,Telangana,India,4/2/2021 15:13,23902,295,12703
58056,2020-07-05,Tripura,India,4/2/2021 15:13,1568,1,1202
58070,2020-07-05,Unknown,India,4/2/2021 15:13,4913,0,0
58078,2020-07-05,Uttar Pradesh,India,4/2/2021 15:13,27707,785,18761
58079,2020-07-05,Uttarakhand,India,4/2/2021 15:13,3124,42,2524
58105,2020-07-05,West Bengal,India,4/2/2021 15:13,22126,757,14711
58314,2020-07-06,Andaman and Nicobar Islands,India,4/2/2021 15:13,141,0,74
58315,2020-07-06,Andhra Pradesh,India,4/2/2021 15:13,20019,239,8920
58331,2020-07-06,Arunachal Pradesh,India,4/2/2021 15:13,269,1,78
58332,2020-07-06,Assam,India,4/2/2021 15:13,12160,14,7882
58354,2020-07-06,Bihar,India,4/2/2021 15:13,12125,97,8997
58387,2020-07-06,Chandigarh,India,4/2/2021 15:13,489,6,401
58394,2020-07-06,Chhattisgarh,India,4/2/2021 15:13,3305,14,2667
58413,2020-07-06,Dadra and Nagar Haveli and Daman and Diu,India,4/2/2021 15:13,297,0,114
58417,2020-07-06,Delhi,India,4/2/2021 15:13,100823,3115,72088
58447,2020-07-06,Goa,India,4/2/2021 15:13,1813,7,1061
58462,2020-07-06,Gujarat,India,4/2/2021 15:13,36772,1960,26315
58467,2020-07-06,Haryana,India,4/2/2021 15:13,17504,276,13335
58474,2020-07-06,Himachal Pradesh,India,4/2/2021 15:13,1077,11,763
58499,2020-07-06,Jammu and Kashmir,India,4/2/2021 15:13,8675,138,5318
58502,2020-07-06,Jharkhand,India,4/2/2021 15:13,2847,20,2068
58520,2020-07-06,Karnataka,India,4/2/2021 15:13,25317,401,10527
58523,2020-07-06,Kerala,India,4/2/2021 15:13,5622,27,3341
58548,2020-07-06,Ladakh,India,4/2/2021 15:13,1005,1,836
58564,2020-07-06,Madhya Pradesh,India,4/2/2021 15:13,15284,617,11579
58570,2020-07-06,Maharashtra,India,4/2/2021 15:13,211987,9026,115262
58572,2020-07-06,Manipur,India,4/2/2021 15:13,1390,0,734
58585,2020-07-06,Meghalaya,India,4/2/2021 15:13,80,1,43
58599,2020-07-06,Mizoram,India,4/2/2021 15:13,197,0,133
58611,2020-07-06,Nagaland,India,4/2/2021 15:13,625,0,243
58652,2020-07-06,Odisha,India,4/2/2021 15:13,9526,38,6486
58685,2020-07-06,Puducherry,India,4/2/2021 15:13,802,12,331
58689,2020-07-06,Punjab,India,4/2/2021 15:13,6491,169,4494
58699,2020-07-06,Rajasthan,India,4/2/2021 15:13,20688,461,16278
58747,2020-07-06,Sikkim,India,4/2/2021 15:13,125,0,65
58768,2020-07-06,Tamil Nadu,India,4/2/2021 15:13,114978,1571,66571
58772,2020-07-06,Telangana,India,4/2/2021 15:13,25733,306,14781
58789,2020-07-06,Tripura,India,4/2/2021 15:13,1680,1,1219
58803,2020-07-06,Unknown,India,4/2/2021 15:13,5034,0,0
58811,2020-07-06,Uttar Pradesh,India,4/2/2021 15:13,28636,809,19109
58812,2020-07-06,Uttarakhand,India,4/2/2021 15:13,3161,42,2586
58838,2020-07-06,West Bengal,India,4/2/2021 15:13,22987,779,15235
59047,2020-07-07,Andaman and Nicobar Islands,India,4/2/2021 15:13,147,0,75
59048,2020-07-07,Andhra Pradesh,India,4/2/2021 15:13,21197,252,9745
59064,2020-07-07,Arunachal Pradesh,India,4/2/2021 15:13,276,2,105
59065,2020-07-07,Assam,India,4/2/2021 15:13,12522,14,8329
59087,2020-07-07,Bihar,India,4/2/2021 15:13,12570,104,9284
59120,2020-07-07,Chandigarh,India,4/2/2021 15:13,494,7,401
59127,2020-07-07,Chhattisgarh,India,4/2/2021 15:13,3415,14,2751
59146,2020-07-07,Dadra and Nagar Haveli and Daman and Diu,India,4/2/2021 15:13,405,0,183
59150,2020-07-07,Delhi,India,4/2/2021 15:13,102831,3165,74217
59180,2020-07-07,Goa,India,4/2/2021 15:13,1903,8,1156
59195,2020-07-07,Gujarat,India,4/2/2021 15:13,37550,1977,26720
59200,2020-07-07,Haryana,India,4/2/2021 15:13,17999,279,13645
59207,2020-07-07,Himachal Pradesh,India,4/2/2021 15:13,1083,11,790
59232,2020-07-07,Jammu and Kashmir,India,4/2/2021 15:13,8931,143,5399
59235,2020-07-07,Jharkhand,India,4/2/2021 15:13,2996,22,2104
59253,2020-07-07,Karnataka,India,4/2/2021 15:13,26815,416,11098
59256,2020-07-07,Kerala,India,4/2/2021 15:13,5894,27,3452
59281,2020-07-07,Ladakh,India,4/2/2021 15:13,1041,1,836
59297,2020-07-07,Madhya Pradesh,India,4/2/2021 15:13,15627,622,11768
59303,2020-07-07,Maharashtra,India,4/2/2021 15:13,217121,9250,118558
59305,2020-07-07,Manipur,India,4/2/2021 15:13,1430,0,771
59318,2020-07-07,Meghalaya,India,4/2/2021 15:13,80,1,43
59332,2020-07-07,Mizoram,India,4/2/2021 15:13,197,0,133
59344,2020-07-07,Nagaland,India,4/2/2021 15:13,625,0,243
59385,2020-07-07,Odisha,India,4/2/2021 15:13,10097,42,6703
59418,2020-07-07,Puducherry,India,4/2/2021 15:13,930,14,434
59422,2020-07-07,Punjab,India,4/2/2021 15:13,6749,175,4554
59432,2020-07-07,Rajasthan,India,4/2/2021 15:13,21404,472,16575
59480,2020-07-07,Sikkim,India,4/2/2021 15:13,125,0,70
59501,2020-07-07,Tamil Nadu,India,4/2/2021 15:13,118594,1636,71116
59505,2020-07-07,Telangana,India,4/2/2021 15:13,27612,313,16287
59522,2020-07-07,Tripura,India,4/2/2021 15:13,1704,1,1248
59536,2020-07-07,Unknown,India,4/2/2021 15:13,5018,0,0
59544,2020-07-07,Uttar Pradesh,India,4/2/2021 15:13,29968,827,19627
59545,2020-07-07,Uttarakhand,India,4/2/2021 15:13,3230,43,2621
59571,2020-07-07,West Bengal,India,4/2/2021 15:13,23837,804,15790
59780,2020-07-08,Andaman and Nicobar Islands,India,4/2/2021 15:13,149,0,77
59781,2020-07-08,Andhra Pradesh,India,4/2/2021 15:13,22259,264,11101
59797,2020-07-08,Arunachal Pradesh,India,4/2/2021 15:13,287,2,109
59798,2020-07-08,Assam,India,4/2/2021 15:13,13336,16,8729
59820,2020-07-08,Bihar,India,4/2/2021 15:13,13189,107,9554
59853,2020-07-08,Chandigarh,India,4/2/2021 15:13,513,7,402
59860,2020-07-08,Chhattisgarh,India,4/2/2021 15:13,3525,14,2835
59879,2020-07-08,Dadra and Nagar Haveli and Daman and Diu,India,4/2/2021 15:13,408,0,184
59883,2020-07-08,Delhi,India,4/2/2021 15:13,104864,3213,78199
59913,2020-07-08,Goa,India,4/2/2021 15:13,2039,8,1207
59928,2020-07-08,Gujarat,India,4/2/2021 15:13,38333,1993,27289
59933,2020-07-08,Haryana,India,4/2/2021 15:13,18690,282,14106
59940,2020-07-08,Himachal Pradesh,India,4/2/2021 15:13,1101,11,833
59965,2020-07-08,Jammu and Kashmir,India,4/2/2021 15:13,9261,149,5567
59968,2020-07-08,Jharkhand,India,4/2/2021 15:13,3096,22,2170
59986,2020-07-08,Karnataka,India,4/2/2021 15:13,28877,470,11876
59989,2020-07-08,Kerala,India,4/2/2021 15:13,6195,27,3559
60014,2020-07-08,Ladakh,India,4/2/2021 15:13,1041,1,836
60030,2020-07-08,Madhya Pradesh,India,4/2/2021 15:13,16036,629,11987
60036,2020-07-08,Maharashtra,India,4/2/2021 15:13,223724,9448,123192
60038,2020-07-08,Manipur,India,4/2/2021 15:13,1435,0,793
60051,2020-07-08,Meghalaya,India,4/2/2021 15:13,80,1,43
60065,2020-07-08,Mizoram,India,4/2/2021 15:13,197,0,133
60077,2020-07-08,Nagaland,India,4/2/2021 15:13,657,0,304
60118,2020-07-08,Odisha,India,4/2/2021 15:13,10624,48,7006
60151,2020-07-08,Puducherry,India,4/2/2021 15:13,1008,14,480
60155,2020-07-08,Punjab,India,4/2/2021 15:13,6907,178,4828
60165,2020-07-08,Rajasthan,India,4/2/2021 15:13,22063,482,16866
60213,2020-07-08,Sikkim,India,4/2/2021 15:13,133,0,71
60234,2020-07-08,Tamil Nadu,India,4/2/2021 15:13,122350,1700,74167
60238,2020-07-08,Telangana,India,4/2/2021 15:13,29536,324,17279
60255,2020-07-08,Tripura,India,4/2/2021 15:13,1761,1,1324
60269,2020-07-08,Unknown,India,4/2/2021 15:13,4385,0,0
60277,2020-07-08,Uttar Pradesh,India,4/2/2021 15:13,31156,845,20331
60278,2020-07-08,Uttarakhand,India,4/2/2021 15:13,3258,46,2650
60304,2020-07-08,West Bengal,India,4/2/2021 15:13,24823,827,16291
60513,2020-07-09,Andaman and Nicobar Islands,India,4/2/2021 15:13,151,0,83
60514,2020-07-09,Andhra Pradesh,India,4/2/2021 15:13,23814,277,12154
60530,2020-07-09,Arunachal Pradesh,India,4/2/2021 15:13,302,2,120
60531,2020-07-09,Assam,India,4/2/2021 15:13,14032,22,8726
60553,2020-07-09,Bihar,India,4/2/2021 15:13,13944,115,9816
60586,2020-07-09,Chandigarh,India,4/2/2021 15:13,523,7,403
60593,2020-07-09,Chhattisgarh,India,4/2/2021 15:13,3675,15,2903
60612,2020-07-09,Dadra and Nagar Haveli and Daman and Diu,India,4/2/2021 15:13,411,0,189
60616,2020-07-09,Delhi,India,4/2/2021 15:13,107051,3258,82226
60646,2020-07-09,Goa,India,4/2/2021 15:13,2151,9,1273
60661,2020-07-09,Gujarat,India,4/2/2021 15:13,39194,2008,27718
60666,2020-07-09,Haryana,India,4/2/2021 15:13,19369,287,14510
60673,2020-07-09,Himachal Pradesh,India,4/2/2021 15:13,1140,11,846
60698,2020-07-09,Jammu and Kashmir,India,4/2/2021 15:13,9501,154,5695
60701,2020-07-09,Jharkhand,India,4/2/2021 15:13,3246,23,2208
60719,2020-07-09,Karnataka,India,4/2/2021 15:13,31105,486,12833
60722,2020-07-09,Kerala,India,4/2/2021 15:13,6534,27,3708
60747,2020-07-09,Ladakh,India,4/2/2021 15:13,1055,1,915
60763,2020-07-09,Madhya Pradesh,India,4/2/2021 15:13,16341,634,12232
60769,2020-07-09,Maharashtra,India,4/2/2021 15:13,230599,9667,127259
60771,2020-07-09,Manipur,India,4/2/2021 15:13,1450,0,799
60784,2020-07-09,Meghalaya,India,4/2/2021 15:13,113,2,66
60798,2020-07-09,Mizoram,India,4/2/2021 15:13,197,0,133
60810,2020-07-09,Nagaland,India,4/2/2021 15:13,673,0,304
60851,2020-07-09,Odisha,India,4/2/2021 15:13,11201,52,7407
60884,2020-07-09,Puducherry,India,4/2/2021 15:13,1151,14,584
60888,2020-07-09,Punjab,India,4/2/2021 15:13,7140,183,4945
60898,2020-07-09,Rajasthan,India,4/2/2021 15:13,22563,491,17070
60946,2020-07-09,Sikkim,India,4/2/2021 15:13,134,0,72
60967,2020-07-09,Tamil Nadu,India,4/2/2021 15:13,126581,1765,78161
60971,2020-07-09,Telangana,India,4/2/2021 15:13,30946,331,18192
60988,2020-07-09,Tripura,India,4/2/2021 15:13,1776,1,1338
61002,2020-07-09,Unknown,India,4/2/2021 15:13,4161,0,0
61010,2020-07-09,Uttar Pradesh,India,4/2/2021 15:13,32362,862,21127
61011,2020-07-09,Uttarakhand,India,4/2/2021 15:13,3305,46,2672
61037,2020-07-09,West Bengal,India,4/2/2021 15:13,25911,854,16826
61246,2020-07-10,Andaman and Nicobar Islands,India,4/2/2021 15:13,156,0,92
61247,2020-07-10,Andhra Pradesh,India,4/2/2021 15:13,25422,292,13194
61263,2020-07-10,Arunachal Pradesh,India,4/2/2021 15:13,335,2,120
61264,2020-07-10,Assam,India,4/2/2021 15:13,14600,27,9147
61286,2020-07-10,Bihar,India,4/2/2021 15:13,14575,119,10109
61319,2020-07-10,Chandigarh,India,4/2/2021 15:13,539,7,408
61326,2020-07-10,Chhattisgarh,India,4/2/2021 15:13,3767,17,3028
61345,2020-07-10,Dadra and Nagar Haveli and Daman and Diu,India,4/2/2021 15:13,459,0,211
61349,2020-07-10,Delhi,India,4/2/2021 15:13,109140,3300,84694
61379,2020-07-10,Goa,India,4/2/2021 15:13,2251,9,1347
61394,2020-07-10,Gujarat,India,4/2/2021 15:13,40069,2022,28147
61399,2020-07-10,Haryana,India,4/2/2021 15:13,19934,290,14904
61406,2020-07-10,Himachal Pradesh,India,4/2/2021 15:13,1171,11,883
61431,2020-07-10,Jammu and Kashmir,India,4/2/2021 15:13,9888,159,5786
61434,2020-07-10,Jharkhand,India,4/2/2021 15:13,3419,23,2224
61452,2020-07-10,Karnataka,India,4/2/2021 15:13,33418,543,13836
61455,2020-07-10,Kerala,India,4/2/2021 15:13,6950,27,3820
61480,2020-07-10,Ladakh,India,4/2/2021 15:13,1064,1,917
61496,2020-07-10,Madhya Pradesh,India,4/2/2021 15:13,16657,638,12481
61502,2020-07-10,Maharashtra,India,4/2/2021 15:13,238461,9893,132625
61504,2020-07-10,Manipur,India,4/2/2021 15:13,1582,0,832
61517,2020-07-10,Meghalaya,India,4/2/2021 15:13,207,2,66
61531,2020-07-10,Mizoram,India,4/2/2021 15:13,226,0,143
61543,2020-07-10,Nagaland,India,4/2/2021 15:13,732,0,304
61584,2020-07-10,Odisha,India,4/2/2021 15:13,11956,56,7972
61617,2020-07-10,Puducherry,India,4/2/2021 15:13,1272,17,637
61621,2020-07-10,Punjab,India,4/2/2021 15:13,7357,187,5017
61631,2020-07-10,Rajasthan,India,4/2/2021 15:13,23174,497,17620
61679,2020-07-10,Sikkim,India,4/2/2021 15:13,134,0,80
61700,2020-07-10,Tamil Nadu,India,4/2/2021 15:13,130261,1829,82324
61704,2020-07-10,Telangana,India,4/2/2021 15:13,32224,339,19205
61721,2020-07-10,Tripura,India,4/2/2021 15:13,1918,1,1372
61735,2020-07-10,Unknown,India,4/2/2021 15:13,3416,0,0
61743,2020-07-10,Uttar Pradesh,India,4/2/2021 15:13,33700,889,21787
61744,2020-07-10,Uttarakhand,India,4/2/2021 15:13,3373,46,2706
61770,2020-07-10,West Bengal,India,4/2/2021 15:13,27109,880,17348
61979,2020-07-11,Andaman and Nicobar Islands,India,4/2/2021 15:13,163,0,93
61980,2020-07-11,Andhra Pradesh,India,4/2/2021 15:13,27235,309,14393
61996,2020-07-11,Arunachal Pradesh,India,4/2/2021 15:13,341,2,125
61997,2020-07-11,Assam,India,4/2/2021 15:13,15536,35,9150
62019,2020-07-11,Bihar,India,4/2/2021 15:13,15373,131,10685
62052,2020-07-11,Chandigarh,India,4/2/2021 15:13,555,7,413
62059,2020-07-11,Chhattisgarh,India,4/2/2021 15:13,3897,17,3070
62078,2020-07-11,Dadra and Nagar Haveli and Daman and Diu,India,4/2/2021 15:13,471,0,226
62082,2020-07-11,Delhi,India,4/2/2021 15:13,110921,3334,87692
62112,2020-07-11,Goa,India,4/2/2021 15:13,2368,12,1428
62127,2020-07-11,Gujarat,India,4/2/2021 15:13,40941,2032,28649
62132,2020-07-11,Haryana,India,4/2/2021 15:13,20582,297,15394
62139,2020-07-11,Himachal Pradesh,India,4/2/2021 15:13,1182,11,908
62164,2020-07-11,Jammu and Kashmir,India,4/2/2021 15:13,10156,169,5895
62167,2020-07-11,Jharkhand,India,4/2/2021 15:13,3613,23,2243
62185,2020-07-11,Karnataka,India,4/2/2021 15:13,36216,613,14716
62188,2020-07-11,Kerala,India,4/2/2021 15:13,7438,29,3963
62213,2020-07-11,Ladakh,India,4/2/2021 15:13,1077,1,928
62229,2020-07-11,Madhya Pradesh,India,4/2/2021 15:13,17201,644,12679
62235,2020-07-11,Maharashtra,India,4/2/2021 15:13,246600,10116,136985
62237,2020-07-11,Manipur,India,4/2/2021 15:13,1593,0,843
62250,2020-07-11,Meghalaya,India,4/2/2021 15:13,207,2,66
62264,2020-07-11,Mizoram,India,4/2/2021 15:13,227,0,150
62276,2020-07-11,Nagaland,India,4/2/2021 15:13,748,0,313
62317,2020-07-11,Odisha,India,4/2/2021 15:13,12526,61,8360
62350,2020-07-11,Puducherry,India,4/2/2021 15:13,1337,18,690
62354,2020-07-11,Punjab,India,4/2/2021 15:13,7587,195,5040
62364,2020-07-11,Rajasthan,India,4/2/2021 15:13,23748,503,17869
62412,2020-07-11,Sikkim,India,4/2/2021 15:13,151,0,80
62433,2020-07-11,Tamil Nadu,India,4/2/2021 15:13,134226,1898,85915
62437,2020-07-11,Telangana,India,4/2/2021 15:13,33402,348,20919
62454,2020-07-11,Tripura,India,4/2/2021 15:13,1918,1,1372
62468,2020-07-11,Unknown,India,4/2/2021 15:13,3024,0,0
62476,2020-07-11,Uttar Pradesh,India,4/2/2021 15:13,35092,913,22689
62477,2020-07-11,Uttarakhand,India,4/2/2021 15:13,3417,46,2718
62503,2020-07-11,West Bengal,India,4/2/2021 15:13,28453,906,17959
62712,2020-07-12,Andaman and Nicobar Islands,India,4/2/2021 15:13,163,0,93
62713,2020-07-12,Andhra Pradesh,India,4/2/2021 15:13,29168,328,15412
62729,2020-07-12,Arunachal Pradesh,India,4/2/2021 15:13,359,2,138
62730,2020-07-12,Assam,India,4/2/2021 15:13,16071,35,10426
62752,2020-07-12,Bihar,India,4/2/2021 15:13,16642,143,11498
62785,2020-07-12,Chandigarh,India,4/2/2021 15:13,559,8,417
62792,2020-07-12,Chhattisgarh,India,4/2/2021 15:13,4059,19,3153
62811,2020-07-12,Dadra and Nagar Haveli and Daman and Diu,India,4/2/2021 15:13,479,0,245
62815,2020-07-12,Delhi,India,4/2/2021 15:13,112494,3371,89968
62845,2020-07-12,Goa,India,4/2/2021 15:13,2453,14,1487
62860,2020-07-12,Gujarat,India,4/2/2021 15:13,41820,2045,29162
62865,2020-07-12,Haryana,India,4/2/2021 15:13,21240,301,15983
62872,2020-07-12,Himachal Pradesh,India,4/2/2021 15:13,1213,11,929
62897,2020-07-12,Jammu and Kashmir,India,4/2/2021 15:13,10513,179,5979
62900,2020-07-12,Jharkhand,India,4/2/2021 15:13,3756,30,2308
62918,2020-07-12,Karnataka,India,4/2/2021 15:13,38843,684,15409
62921,2020-07-12,Kerala,India,4/2/2021 15:13,7873,31,4095
62946,2020-07-12,Ladakh,India,4/2/2021 15:13,1086,1,928
62962,2020-07-12,Madhya Pradesh,India,4/2/2021 15:13,17632,653,12876
62968,2020-07-12,Maharashtra,India,4/2/2021 15:13,254427,10289,140325
62970,2020-07-12,Manipur,India,4/2/2021 15:13,1609,0,896
62983,2020-07-12,Meghalaya,India,4/2/2021 15:13,306,2,66
62997,2020-07-12,Mizoram,India,4/2/2021 15:13,231,0,150
63009,2020-07-12,Nagaland,India,4/2/2021 15:13,774,0,327
63050,2020-07-12,Odisha,India,4/2/2021 15:13,13121,64,8750
63083,2020-07-12,Puducherry,India,4/2/2021 15:13,1418,18,739
63087,2020-07-12,Punjab,India,4/2/2021 15:13,7821,199,5392
63097,2020-07-12,Rajasthan,India,4/2/2021 15:13,24392,510,18103
63145,2020-07-12,Sikkim,India,4/2/2021 15:13,153,0,81
63166,2020-07-12,Tamil Nadu,India,4/2/2021 15:13,138470,1966,89532
63170,2020-07-12,Telangana,India,4/2/2021 15:13,34671,356,22482
63187,2020-07-12,Tripura,India,4/2/2021 15:13,2054,2,1421
63201,2020-07-12,Unknown,India,4/2/2021 15:13,2358,0,0
63209,2020-07-12,Uttar Pradesh,India,4/2/2021 15:13,36476,934,23334
63210,2020-07-12,Uttarakhand,India,4/2/2021 15:13,3537,47,2786
63236,2020-07-12,West Bengal,India,4/2/2021 15:13,30013,932,18581
63445,2020-07-13,Andaman and Nicobar Islands,India,4/2/2021 15:13,166,0,109
63446,2020-07-13,Andhra Pradesh,India,4/2/2021 15:13,31103,365,16464
63462,2020-07-13,Arunachal Pradesh,India,4/2/2021 15:13,387,2,145
63463,2020-07-13,Assam,India,4/2/2021 15:13,16806,36,10894
63485,2020-07-13,Bihar,India,4/2/2021 15:13,17959,160,12317
63518,2020-07-13,Chandigarh,India,4/2/2021 15:13,588,8,423
63525,2020-07-13,Chhattisgarh,India,4/2/2021 15:13,4217,19,3202
63544,2020-07-13,Dadra and Nagar Haveli and Daman and Diu,India,4/2/2021 15:13,495,1,268
63548,2020-07-13,Delhi,India,4/2/2021 15:13,113740,3411,91312
